Date, Symbol, Underlying Close Price (A), Underlying Previous Day Close Price (B), Underlying Log Returns (C) = LN(A/B), Previous Day Underlying Volatility (D), Current Day Underlying Daily Volatility (E) = Sqrt (0.995*D*D + 0.005* C*C), Underlying Annualised Volatility (F) = E*sqrt(365), Futures Close Price (G), Futures Previous Day Close Price (H), Futures Log Returns (I) = LN(G/H), Previous Day Futures Volatility (J), Current Day Futures Daily Volatility (K) = Sqrt (0.995*J*J + 0.005* I*I), Futures Annualised Volatility (L) = K*sqrt(365), Applicable Daily Volatility (M) = Max (E or K), Applicable Annualised Volatility (N) = Max (F or L)
17-Dec-25,360ONE,1126.1,1133.4, -0.00646163,  0.02277844,  0.02272607,  0.43418104,1130.1,1133.2, -0.00273936,  0.02273281,  0.02267672,  0.43323812,  0.02272607,  0.43418104
17-Dec-25,ABB,5170.9,5241.9, -0.01363727,  0.01804884,  0.01802945,  0.34445216,5190,5262, -0.01377749,  0.01797919,  0.01796059,  0.34313662,  0.01802945,  0.34445216
17-Dec-25,ABCAPITAL,346.8,348.05, -0.00359790,  0.02037281,  0.02032337,  0.38827749,347.7,348.75, -0.00301529,  0.02043881,  0.02038889,  0.38952914,  0.02038889,  0.38952914
17-Dec-25,ADANIENSOL,977.55,994.3, -0.01698953,  0.02718484,  0.02714347,  0.51857532,981.3,995.95, -0.01481883,  0.02719222,  0.02714444,  0.51859389,  0.02714444,  0.51859389
17-Dec-25,ADANIENT,2232.5,2247.85, -0.00685217,  0.02413851,  0.02408301,  0.46010528,2241.8,2256.2, -0.00640287,  0.02449288,  0.02443574,  0.46684419,  0.02443574,  0.46684419
17-Dec-25,ADANIGREEN,1020.75,1028.2, -0.00727205,  0.02894833,  0.02888052,  0.55176154,1023.6,1030.8, -0.00700937,  0.02925257,  0.02918351,  0.55755013,  0.02918351,  0.55755013
17-Dec-25,ADANIPORTS,1486.3,1499, -0.00850841,  0.01893432,  0.01889655,  0.36101799,1491.8,1503.9, -0.00807829,  0.01893510,  0.01889639,  0.36101504,  0.01889655,  0.36101799
17-Dec-25,ALKEM,5628.5,5663.5, -0.00619910,  0.01363368,  0.01360672,  0.25995596,5635.5,5671.5, -0.00636776,  0.01364936,  0.01362245,  0.26025661,  0.01362245,  0.26025661
17-Dec-25,AMBER,6580.5,6779.35, -0.02977050,  0.02741054,  0.02742289,  0.52391351,6600,6793.5, -0.02889662,  0.02763642,  0.02764283,  0.52811559,  0.02764283,  0.52811559
17-Dec-25,AMBUJACEM,541.3,548.7, -0.01357819,  0.01648477,  0.01647158,  0.31468917,541.9,549.5, -0.01392729,  0.01663743,  0.01662486,  0.31761743,  0.01662486,  0.31761743
17-Dec-25,ANGELONE,2504.6,2532.35, -0.01101868,  0.02752969,  0.02747176,  0.52484726,2478.9,2507.6, -0.01151121,  0.02774021,  0.02768276,  0.52887830,  0.02768276,  0.52887830
17-Dec-25,APLAPOLLO,1764.5,1732.9,  0.01807106,  0.01687434,  0.01688044,  0.32250027,1769.5,1737.1,  0.01847996,  0.01686514,  0.01687351,  0.32236799,  0.01688044,  0.32250027
17-Dec-25,APOLLOHOSP,6921.45,7051.5, -0.01861507,  0.01303418,  0.01306802,  0.24966418,6927.5,7067.5, -0.02000781,  0.01274176,  0.01278827,  0.24431953,  0.01306802,  0.24966418
17-Dec-25,ASHOKLEY,166.15,167.75, -0.00958378,  0.01840462,  0.01837105,  0.35097848,166.15,166.25, -0.00060168,  0.01765094,  0.01760693,  0.33637994,  0.01837105,  0.35097848
17-Dec-25,ASIANPAINT,2785.7,2790.9, -0.00186494,  0.01321878,  0.01318650,  0.25192766,2785.6,2792.4, -0.00243815,  0.01310953,  0.01307786,  0.24985217,  0.01318650,  0.25192766
17-Dec-25,ASTRAL,1428.85,1462.9, -0.02355084,  0.01725729,  0.01729434,  0.33040788,1430.9,1466.6, -0.02464318,  0.01761758,  0.01765969,  0.33738784,  0.01765969,  0.33738784
17-Dec-25,AUBANK,990.3,980.6,  0.00984330,  0.01871849,  0.01868455,  0.35696790,988.7,982.95,  0.00583269,  0.01786024,  0.01782036,  0.34045746,  0.01868455,  0.35696790
17-Dec-25,AUROPHARMA,1193,1178.1,  0.01256817,  0.01716193,  0.01714197,  0.32749688,1195.3,1180.2,  0.01271328,  0.01736799,  0.01734791,  0.33143130,  0.01734791,  0.33143130
17-Dec-25,AXISBANK,1224.7,1219.6,  0.00417298,  0.01374918,  0.01371794,  0.26208087,1228.6,1224.4,  0.00342438,  0.01333008,  0.01329888,  0.25407473,  0.01371794,  0.26208087
17-Dec-25,BAJAJ-AUTO,8894.8,9007.25, -0.01256297,  0.01479771,  0.01478730,  0.28251100,8924.5,9026, -0.01130900,  0.01454314,  0.01452866,  0.27756966,  0.01478730,  0.28251100
17-Dec-25,BAJAJFINSV,2021.2,2035.2, -0.00690270,  0.01488002,  0.01485063,  0.28372087,2025.9,2039.8, -0.00683772,  0.01507171,  0.01504187,  0.28737460,  0.01504187,  0.28737460
17-Dec-25,BAJFINANCE,999.6,998.4,  0.00120120,  0.01658116,  0.01653973,  0.31599104,1003.1,1001.1,  0.00199581,  0.01645814,  0.01641754,  0.31365663,  0.01653973,  0.31599104
17-Dec-25,BANDHANBNK,147.85,149.5, -0.01109815,  0.02199614,  0.02195511,  0.41945172,148.63,149.84, -0.00810806,  0.02209645,  0.02204852,  0.42123648,  0.02204852,  0.42123648
17-Dec-25,BANKBARODA,287.6,282.85,  0.01665390,  0.01771970,  0.01771459,  0.33843683,288.15,283.4,  0.01662185,  0.01781816,  0.01781247,  0.34030670,  0.01781247,  0.34030670
17-Dec-25,BANKEX,65970.79,66024.8, -0.00081836,  0.00864240,  0.00862090,  0.16470204,66040.45,66234.4, -0.00293253,  0.00890260,  0.00888294,  0.16970841,  0.00888294,  0.16970841
17-Dec-25,BANKINDIA,141.95,139.4,  0.01812738,  0.02009045,  0.02008121,  0.38365091,142.44,140.01,  0.01720701,  0.02023219,  0.02021815,  0.38626727,  0.02021815,  0.38626727
17-Dec-25,BANKNIFTY,58926.75,59034.6, -0.00182857,  0.00840513,  0.00838531,  0.16020117,59146.8,59287.8, -0.00238106,  0.00816403,  0.00814525,  0.15561478,  0.00838531,  0.16020117
17-Dec-25,BDL,1324.3,1355.6, -0.02336014,  0.02671258,  0.02669683,  0.51004220,1328,1356, -0.02086514,  0.02692317,  0.02689633,  0.51385363,  0.02689633,  0.51385363
17-Dec-25,BEL,385.6,388, -0.00620478,  0.01897423,  0.01893178,  0.36169120,386.85,388.7, -0.00477082,  0.01881510,  0.01877109,  0.35862114,  0.01893178,  0.36169120
17-Dec-25,BHARATFORG,1413.3,1417.4, -0.00289681,  0.01901557,  0.01896903,  0.36240276,1417.3,1419.4, -0.00148059,  0.01949249,  0.01944405,  0.37147809,  0.01944405,  0.37147809
17-Dec-25,BHARTIARTL,2108,2102,  0.00285036,  0.01290188,  0.01287122,  0.24590433,2109.1,2105,  0.00194585,  0.01246984,  0.01243951,  0.23765652,  0.01287122,  0.24590433
17-Dec-25,BHEL,277.85,279.35, -0.00538408,  0.02321367,  0.02315860,  0.44244436,278.75,280.15, -0.00500985,  0.02326205,  0.02320646,  0.44335884,  0.02320646,  0.44335884
17-Dec-25,BIOCON,386.1,384.9,  0.00311284,  0.02020011,  0.02015064,  0.38497742,386.85,386.4,  0.00116392,  0.02023230,  0.02018192,  0.38557510,  0.02018192,  0.38557510
17-Dec-25,BLUESTARCO,1826.8,1815.55,  0.00617735,  0.02091401,  0.02086633,  0.39865071,1825.9,1822,  0.00213822,  0.02085890,  0.02080715,  0.39752001,  0.02086633,  0.39865071
17-Dec-25,BOSCHLTD,35974.9,36229.85, -0.00706189,  0.01429521,  0.01426806,  0.27259095,36045,36295, -0.00691183,  0.01446437,  0.01443651,  0.27580910,  0.01443651,  0.27580910
17-Dec-25,BPCL,368.35,368.15,  0.00054311,  0.01705630,  0.01701373,  0.32504678,368.65,368.6,  0.00013564,  0.01705322,  0.01701047,  0.32498455,  0.01701373,  0.32504678
17-Dec-25,BRITANNIA,6096,6065.95,  0.00494165,  0.01267554,  0.01264867,  0.24165242,6100.5,6077,  0.00385958,  0.01249800,  0.01246970,  0.23823333,  0.01264867,  0.24165242
17-Dec-25,BSE,2630.5,2605.9,  0.00939584,  0.03180429,  0.03173159,  0.60623119,2633.5,2617.9,  0.00594129,  0.03160067,  0.03152433,  0.60227151,  0.03173159,  0.60623119
17-Dec-25,CAMS,733.8,753.8, -0.02689057,  0.02111226,  0.02114514,  0.40397730,735.2,754.4, -0.02578016,  0.02122463,  0.02124972,  0.40597537,  0.02124972,  0.40597537
17-Dec-25,CANBK,150.2,147.15,  0.02051526,  0.01887075,  0.01887946,  0.36069149,150.35,147.43,  0.01961242,  0.01891180,  0.01891547,  0.36137951,  0.01891547,  0.36137951
17-Dec-25,CDSL,1477.3,1501.2, -0.01604869,  0.02286387,  0.02283493,  0.43626071,1478.4,1503.1, -0.01656922,  0.02360953,  0.02357956,  0.45048686,  0.02357956,  0.45048686
17-Dec-25,CGPOWER,670.4,673.05, -0.00394507,  0.02053908,  0.02048947,  0.39145086,670.7,674.2, -0.00520486,  0.02059391,  0.02054568,  0.39252464,  0.02054568,  0.39252464
17-Dec-25,CHOLAFIN,1673.5,1715.35, -0.02469990,  0.01932594,  0.01935647,  0.36980486,1679.2,1718, -0.02284333,  0.01847512,  0.01849953,  0.35343294,  0.01935647,  0.36980486
17-Dec-25,CIPLA,1496.9,1499.6, -0.00180210,  0.01343354,  0.01340052,  0.25601658,1498.5,1502.3, -0.00253266,  0.01347284,  0.01344040,  0.25677857,  0.01344040,  0.25677857
17-Dec-25,COALINDIA,384.75,381.6,  0.00822083,  0.01397130,  0.01394855,  0.26648658,385.85,382.25,  0.00937385,  0.01407416,  0.01405450,  0.26851083,  0.01405450,  0.26851083
17-Dec-25,COFORGE,1844.7,1866.55, -0.01177514,  0.02155833,  0.02152044,  0.41114749,1851.5,1869, -0.00940741,  0.02134307,  0.02130011,  0.40693810,  0.02152044,  0.41114749
17-Dec-25,COLPAL,2087.35,2160.4, -0.03439807,  0.01394632,  0.01412245,  0.26980906,2089.7,2164.8, -0.03530746,  0.01401930,  0.01420529,  0.27139177,  0.01420529,  0.27139177
17-Dec-25,CONCOR,496.35,499.6, -0.00652646,  0.01769112,  0.01765299,  0.33725991,496.75,500.05, -0.00662121,  0.01787913,  0.01784043,  0.34084091,  0.01784043,  0.34084091
17-Dec-25,CROMPTON,249.15,252.45, -0.01315808,  0.01598450,  0.01597148,  0.30513470,249.5,253.35, -0.01531302,  0.01611822,  0.01611439,  0.30786492,  0.01611439,  0.30786492
17-Dec-25,CUMMINSIND,4512.7,4494.25,  0.00409684,  0.01756029,  0.01751862,  0.33469281,4521.1,4507.2,  0.00307921,  0.01734083,  0.01729867,  0.33049058,  0.01751862,  0.33469281
17-Dec-25,CYIENT,1138.8,1149.8, -0.00961294,  0.02175810,  0.02171417,  0.41484855,1142.3,1150.6, -0.00723977,  0.02194881,  0.02189985,  0.41839600,  0.02189985,  0.41839600
17-Dec-25,DABUR,494.15,497.2, -0.00615324,  0.01292018,  0.01289514,  0.24636132,494.5,499.15, -0.00935950,  0.01279354,  0.01277848,  0.24413259,  0.01289514,  0.24636132
17-Dec-25,DALBHARAT,2073.85,2066.5,  0.00355043,  0.01508699,  0.01505141,  0.28755677,2077.6,2070.3,  0.00351986,  0.01525865,  0.01522261,  0.29082752,  0.01522261,  0.29082752
17-Dec-25,DELHIVERY,399.8,401.8, -0.00499003,  0.02138234,  0.02133163,  0.40754025,400.3,402.95, -0.00659822,  0.02151847,  0.02146957,  0.41017558,  0.02146957,  0.41017558
17-Dec-25,DIVISLAB,6293,6335.5, -0.00673083,  0.01594117,  0.01590836,  0.30392879,6299.5,6343, -0.00688158,  0.01583546,  0.01580326,  0.30192083,  0.01590836,  0.30392879
17-Dec-25,DIXON,13273.5,13628.05, -0.02636060,  0.02351827,  0.02353336,  0.44960414,13263,13633, -0.02751512,  0.02351447,  0.02353616,  0.44965768,  0.02353616,  0.44965768
17-Dec-25,DLF,683.1,691.95, -0.01287244,  0.01834088,  0.01831766,  0.34995834,683.8,692.6, -0.01278715,  0.01836987,  0.01834613,  0.35050223,  0.01834613,  0.35050223
17-Dec-25,DMART,3826.2,3856.8, -0.00796568,  0.01611479,  0.01608443,  0.30729256,3825.1,3860.5, -0.00921210,  0.01607143,  0.01604440,  0.30652789,  0.01608443,  0.30729256
17-Dec-25,DRREDDY,1272,1277.1, -0.00400142,  0.01260157,  0.01257323,  0.24021118,1273.2,1277.9, -0.00368469,  0.01258764,  0.01255889,  0.23993719,  0.01257323,  0.24021118
17-Dec-25,EICHERMOT,7124.45,7061.5,  0.00887504,  0.01423172,  0.01420990,  0.27147967,7144,7077,  0.00942275,  0.01399692,  0.01397764,  0.26704242,  0.01420990,  0.27147967
17-Dec-25,ETERNAL,284.45,284.45,  0.00000000,  0.02305749,  0.02299982,  0.43941096,285,284.95,  0.00017545,  0.02282721,  0.02277004,  0.43502102,  0.02299982,  0.43941096
17-Dec-25,EXIDEIND,363.8,366.4, -0.00712137,  0.01725461,  0.01721874,  0.32896354,364.1,366.45, -0.00643353,  0.01756313,  0.01752497,  0.33481412,  0.01752497,  0.33481412
17-Dec-25,FEDERALBNK,263.6,262.25,  0.00513456,  0.01488111,  0.01484839,  0.28367802,264.3,263.1,  0.00455063,  0.01464945,  0.01461645,  0.27924681,  0.01484839,  0.28367802
17-Dec-25,FINNIFTY,27251.95,27385.55, -0.00489042,  0.00871796,  0.00870285,  0.16626770,27375.7,27505.1, -0.00471568,  0.00844520,  0.00843057,  0.16106590,  0.00870285,  0.16626770
17-Dec-25,FORTIS,870.95,875, -0.00463932,  0.01850507,  0.01846173,  0.35271083,871.65,876.25, -0.00526347,  0.01831055,  0.01826861,  0.34902131,  0.01846173,  0.35271083
17-Dec-25,GAIL,169.05,168.3,  0.00444643,  0.01805834,  0.01801578,  0.34419101,169.34,168.97,  0.00218734,  0.01810871,  0.01806417,  0.34511550,  0.01806417,  0.34511550
17-Dec-25,GLENMARK,1948.4,1966.5, -0.00924679,  0.01885373,  0.01881782,  0.35951388,1951.9,1968, -0.00821454,  0.01878304,  0.01874496,  0.35812189,  0.01881782,  0.35951388
17-Dec-25,GMRAIRPORT,100.95,103.5, -0.02494627,  0.01923636,  0.01926918,  0.36813721,101.13,103.61, -0.02422703,  0.01943856,  0.01946549,  0.37188774,  0.01946549,  0.37188774
17-Dec-25,GODREJCP,1179.7,1182.4, -0.00228610,  0.01514351,  0.01510660,  0.28861126,1180.5,1184.2, -0.00312936,  0.01483791,  0.01480230,  0.28279760,  0.01510660,  0.28861126
17-Dec-25,GODREJPROP,2014.9,2023.5, -0.00425912,  0.02216165,  0.02210826,  0.42237765,2018.7,2031, -0.00607454,  0.02226636,  0.02221476,  0.42441239,  0.02221476,  0.42441239
17-Dec-25,GRASIM,2806.6,2799.1,  0.00267585,  0.01340753,  0.01337524,  0.25553357,2813.1,2806.8,  0.00224203,  0.01339931,  0.01336665,  0.25536956,  0.01337524,  0.25553357
17-Dec-25,HAL,4228.4,4261.25, -0.00773887,  0.01975406,  0.01971214,  0.37659985,4242.1,4275.8, -0.00791279,  0.01978328,  0.01974174,  0.37716535,  0.01974174,  0.37716535
17-Dec-25,HAVELLS,1397,1412, -0.01068006,  0.01408098,  0.01406588,  0.26872825,1398.7,1418, -0.01370419,  0.01419964,  0.01419721,  0.27123739,  0.01419721,  0.27123739
17-Dec-25,HCLTECH,1655,1651.7,  0.00199595,  0.01471417,  0.01467813,  0.28042519,1661,1657.7,  0.00198873,  0.01428650,  0.01425129,  0.27227052,  0.01467813,  0.28042519
17-Dec-25,HDFCAMC,2541.2,2583.7, -0.01658607,  0.01732438,  0.01732065,  0.33091051,2548.9,2592.8, -0.01707648,  0.01719768,  0.01719707,  0.32854957,  0.01732065,  0.33091051
17-Dec-25,HDFCBANK,984,994.3, -0.01041307,  0.01046975,  0.01046967,  0.20002283,987.5,998.2, -0.01077716,  0.01009008,  0.01009365,  0.19283883,  0.01046967,  0.20002283
17-Dec-25,HDFCLIFE,753.5,764.35, -0.01429678,  0.01324957,  0.01325497,  0.25323585,754.85,767.45, -0.01655428,  0.01297075,  0.01299111,  0.24819487,  0.01325497,  0.25323585
17-Dec-25,HEROMOTOCO,5816.95,5946.4, -0.02200993,  0.01587789,  0.01591451,  0.30404629,5827.5,5960.5, -0.02256628,  0.01577245,  0.01581368,  0.30211985,  0.01591451,  0.30404629
17-Dec-25,HFCL,64.53,65.43, -0.01385064,  0.02689633,  0.02684683,  0.51290792,64.63,65.48, -0.01306605,  0.02740697,  0.02735394,  0.52259625,  0.02735394,  0.52259625
17-Dec-25,HINDALCO,848.8,837.15,  0.01382032,  0.01707325,  0.01705865,  0.32590503,849.65,840.3,  0.01106553,  0.01706158,  0.01703692,  0.32548995,  0.01705865,  0.32590503
17-Dec-25,HINDPETRO,465.45,465.35,  0.00021487,  0.02001554,  0.01996540,  0.38143840,466.4,466,  0.00085800,  0.02014001,  0.02008969,  0.38381296,  0.02008969,  0.38381296
17-Dec-25,HINDUNILVR,2275.6,2281.1, -0.00241403,  0.01162320,  0.01159541,  0.22153008,2275.3,2286.8, -0.00504155,  0.01146171,  0.01143854,  0.21853303,  0.01159541,  0.22153008
17-Dec-25,HINDZINC,578.3,567.7,  0.01849965,  0.02259791,  0.02257937,  0.43137821,578.9,568.6,  0.01795255,  0.02284933,  0.02282742,  0.43611721,  0.02282742,  0.43611721
17-Dec-25,HUDCO,207.9,211, -0.01480094,  0.02660949,  0.02656342,  0.50749334,207.89,210.93, -0.01451723,  0.02689968,  0.02685192,  0.51300528,  0.02685192,  0.51300528
17-Dec-25,ICICIBANK,1352.4,1366, -0.01000597,  0.01073187,  0.01072822,  0.20496239,1356.5,1370.3, -0.01012184,  0.01024610,  0.01024536,  0.19573729,  0.01072822,  0.20496239
17-Dec-25,ICICIGI,1947,1951.2, -0.00215484,  0.01484899,  0.01481252,  0.28299281,1947.1,1952.6, -0.00282073,  0.01465193,  0.01461665,  0.27925066,  0.01481252,  0.28299281
17-Dec-25,ICICIPRULI,630.5,637.95, -0.01174675,  0.01424263,  0.01423115,  0.27188577,631.2,639.9, -0.01368914,  0.01428971,  0.01428692,  0.27295114,  0.01428692,  0.27295114
17-Dec-25,IDEA,11.13,11.25, -0.01072396,  0.03506813,  0.03498851,  0.66845464,11.17,11.29, -0.01068577,  0.03538658,  0.03530609,  0.67452187,  0.03530609,  0.67452187
17-Dec-25,IDFCFIRSTB,83.95,83.46,  0.00585391,  0.01719780,  0.01715962,  0.32783407,84.01,83.52,  0.00584972,  0.01740439,  0.01736567,  0.33177069,  0.01736567,  0.33177069
17-Dec-25,IEX,140.2,140.4, -0.00142552,  0.02802075,  0.02795075,  0.53399831,140.39,140.51, -0.00085440,  0.02791576,  0.02784595,  0.53199622,  0.02795075,  0.53399831
17-Dec-25,IIFL,563.1,566.75, -0.00646106,  0.02590192,  0.02584113,  0.49369416,563.55,567.45, -0.00689658,  0.02592146,  0.02586113,  0.49407626,  0.02586113,  0.49407626
17-Dec-25,INDHOTEL,713.2,725.25, -0.01675454,  0.01784097,  0.01783570,  0.34075050,715.75,727.45, -0.01621432,  0.01771433,  0.01770722,  0.33829590,  0.01783570,  0.34075050
17-Dec-25,INDIANB,775,773.15,  0.00238995,  0.01978917,  0.01974033,  0.37713842,776.35,774.75,  0.00206305,  0.01950179,  0.01945353,  0.37165910,  0.01974033,  0.37713842
17-Dec-25,INDIGO,4980.5,4973.95,  0.00131599,  0.01773595,  0.01769169,  0.33799924,4984,4979.5,  0.00090330,  0.01753241,  0.01748877,  0.33412251,  0.01769169,  0.33799924
17-Dec-25,INDUSINDBK,833.85,845.05, -0.01334227,  0.02323437,  0.02319549,  0.44314927,834.65,846.6, -0.01421585,  0.02319623,  0.02316010,  0.44247304,  0.02319549,  0.44314927
17-Dec-25,INDUSTOWER,407.2,408.15, -0.00233029,  0.02026075,  0.02021076,  0.38612595,408.6,409.6, -0.00244439,  0.02011432,  0.02006482,  0.38333781,  0.02021076,  0.38612595
17-Dec-25,INFY,1602,1592.9,  0.00569659,  0.01489645,  0.01486448,  0.28398549,1605.8,1596.8,  0.00562045,  0.01466359,  0.01463225,  0.27954881,  0.01486448,  0.28398549
17-Dec-25,INOXWIND,126.05,126.9, -0.00672072,  0.02773749,  0.02767217,  0.52867606,126.43,127.2, -0.00607186,  0.02785840,  0.02779198,  0.53096494,  0.02779198,  0.53096494
17-Dec-25,IOC,168.15,167.75,  0.00238166,  0.01608922,  0.01604974,  0.30662980,168.64,168.07,  0.00338571,  0.01629128,  0.01625239,  0.31050152,  0.01625239,  0.31050152
17-Dec-25,IRCTC,666.1,671.1, -0.00747835,  0.01493822,  0.01491019,  0.28485885,667.25,672.5, -0.00783732,  0.01523389,  0.01520581,  0.29050666,  0.01520581,  0.29050666
17-Dec-25,IREDA,131.45,133.85, -0.01809322,  0.02468033,  0.02465180,  0.47097197,131.17,133.68, -0.01895469,  0.02553025,  0.02550152,  0.48720583,  0.02550152,  0.48720583
17-Dec-25,IRFC,111.1,112, -0.00806817,  0.02194015,  0.02189266,  0.41825871,111.25,112.07, -0.00734376,  0.02302516,  0.02297344,  0.43890692,  0.02297344,  0.43890692
17-Dec-25,ITC,399.8,401.7, -0.00474112,  0.00969017,  0.00967176,  0.18477867,401.05,403.2, -0.00534661,  0.00957572,  0.00955900,  0.18262444,  0.00967176,  0.18477867
17-Dec-25,JINDALSTEL,1001.5,1011.2, -0.00963887,  0.01804114,  0.01800881,  0.34405778,1003.9,1012.5, -0.00853011,  0.01791836,  0.01788375,  0.34166854,  0.01800881,  0.34405778
17-Dec-25,JIOFIN,293.15,295.25, -0.00713803,  0.01761606,  0.01757934,  0.33585277,293.7,295.85, -0.00729373,  0.01786094,  0.01782361,  0.34051952,  0.01782361,  0.34051952
17-Dec-25,JSWENERGY,475.25,478.55, -0.00691972,  0.02246112,  0.02241020,  0.42814621,475.8,479.2, -0.00712045,  0.02260716,  0.02255611,  0.43093388,  0.02255611,  0.43093388
